-740.000E-06,-25.896993E-03,+17.839074E-03
-737.000E-06,-25.896993E-03,+17.839074E-03
-734.000E-06,-15.846741E-03,+17.839074E-03
-731.000E-06,-25.896993E-03,+47.989828E-03
-728.000E-06,-25.896993E-03,+17.839074E-03
-725.000E-06,-5.796490E-03,+17.839074E-03
-722.000E-06,-25.896993E-03,-57.537809E-03
-719.000E-06,-25.896993E-03,-32.412182E-03
-716.000E-06,-18.359304E-03,-62.562935E-03
-713.000E-06,+4.253761E-03,-42.462433E-03
-710.000E-06,-13.334179E-03,+17.839074E-03
-707.000E-06,-25.896993E-03,+17.839074E-03
-704.000E-06,-25.896993E-03,-17.336805E-03
-701.000E-06,+9.278886E-03,+12.813949E-03
-698.000E-06,-13.334179E-03,+17.839074E-03
-695.000E-06,+1.741198E-03,-37.437307E-03
-692.000E-06,-20.871867E-03,+7.788823E-03
-689.000E-06,+14.304012E-03,+17.839074E-03
-686.000E-06,+11.791449E-03,-57.537809E-03
-683.000E-06,-25.896993E-03,-27.387056E-03
-680.000E-06,-25.896993E-03,+17.839074E-03
-677.000E-06,-15.846741E-03,-2.261428E-03
-674.000E-06,+1.741198E-03,-37.437307E-03
-671.000E-06,+9.278886E-03,+17.839074E-03
-668.000E-06,+14.304012E-03,-17.336805E-03
-665.000E-06,+11.791449E-03,+17.839074E-03
-662.000E-06,-25.896993E-03,+17.839074E-03
-659.000E-06,+4.253761E-03,-42.462433E-03
-656.000E-06,+14.304012E-03,-62.562935E-03
-653.000E-06,-25.896993E-03,+17.839074E-03
-650.000E-06,-25.896993E-03,+17.839074E-03
-647.000E-06,-5.796490E-03,-22.361930E-03
-644.000E-06,-25.896993E-03,-52.512684E-03
-641.000E-06,-771.365E-06,+47.989828E-03
-638.000E-06,-25.896993E-03,+37.939576E-03
-635.000E-06,-25.896993E-03,-47.487558E-03
-632.000E-06,-25.896993E-03,-62.562935E-03
-629.000E-06,-25.896993E-03,+17.839074E-03
-626.000E-06,-3.283927E-03,+17.839074E-03
-623.000E-06,+6.766324E-03,+17.839074E-03
-620.000E-06,+14.304012E-03,+17.839074E-03
-617.000E-06,+14.304012E-03,-2.261428E-03
-614.000E-06,+9.278886E-03,+17.839074E-03
-611.000E-06,-5.796490E-03,-17.336805E-03
-608.000E-06,+11.791449E-03,+17.839074E-03
-605.000E-06,-25.896993E-03,-27.387056E-03
-602.000E-06,+14.304012E-03,+17.839074E-03
-599.000E-06,-25.896993E-03,+2.763697E-03
-596.000E-06,+14.304012E-03,-7.286554E-03
-593.000E-06,+9.278886E-03,-52.512684E-03
-590.000E-06,-25.896993E-03,-62.562935E-03
-587.000E-06,-23.384430E-03,-62.562935E-03
-584.000E-06,-771.365E-06,+17.839074E-03
-581.000E-06,+14.304012E-03,-42.462433E-03
-578.000E-06,+6.766324E-03,+17.839074E-03
-575.000E-06,-25.896993E-03,+17.839074E-03
-572.000E-06,+11.791449E-03,-62.562935E-03
-569.000E-06,+14.304012E-03,+17.839074E-03
-566.000E-06,-25.896993E-03,-47.487558E-03
-563.000E-06,-15.846741E-03,-62.562935E-03
-560.000E-06,+14.304012E-03,+17.839074E-03
-557.000E-06,+14.304012E-03,+7.788823E-03
-554.000E-06,-5.796490E-03,+17.839074E-03
-551.000E-06,-25.896993E-03,+17.839074E-03
-548.000E-06,-25.896993E-03,+17.839074E-03
-545.000E-06,-25.896993E-03,+88.190832E-03
-542.000E-06,+4.253761E-03,-42.462433E-03
-539.000E-06,-13.334179E-03,-7.286554E-03
-536.000E-06,+9.278886E-03,+12.813949E-03
-533.000E-06,+14.304012E-03,-17.336805E-03
-530.000E-06,-25.896993E-03,-47.487558E-03
-527.000E-06,+14.304012E-03,+17.839074E-03
-524.000E-06,+4.253761E-03,-42.462433E-03
-521.000E-06,-18.359304E-03,+2.763697E-03
-518.000E-06,+14.304012E-03,+17.839074E-03
-515.000E-06,+14.304012E-03,+17.839074E-03
-512.000E-06,-5.796490E-03,+17.839074E-03
-509.000E-06,+14.304012E-03,+17.839074E-03
-506.000E-06,-15.846741E-03,+17.839074E-03
-503.000E-06,-15.846741E-03,+17.839074E-03
-500.000E-06,+14.304012E-03,+7.788823E-03
-497.000E-06,-25.896993E-03,-17.336805E-03
-494.000E-06,-25.896993E-03,+17.839074E-03
-491.000E-06,-10.821616E-03,-12.311679E-03
-488.000E-06,+14.304012E-03,+17.839074E-03
-485.000E-06,+4.253761E-03,+2.763697E-03
-482.000E-06,-771.365E-06,+17.839074E-03
-479.000E-06,-23.384430E-03,+17.839074E-03
-476.000E-06,-5.796490E-03,+17.839074E-03
-473.000E-06,-25.896993E-03,+12.813949E-03
-470.000E-06,-13.334179E-03,-7.286554E-03
-467.000E-06,+4.253761E-03,-62.562935E-03
-464.000E-06,-18.359304E-03,+2.763697E-03
-461.000E-06,-10.821616E-03,+17.839074E-03
-458.000E-06,+11.791449E-03,+17.839074E-03
-455.000E-06,-5.796490E-03,+17.839074E-03
-452.000E-06,-25.896993E-03,+12.813949E-03
-449.000E-06,-15.846741E-03,+17.839074E-03
-446.000E-06,-15.846741E-03,-2.261428E-03
